module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//2mm.pgo.merged.ll,init_array,vector.ph13.preheader,12,30,1,66757200000,5,0,0,0,15,5,5,5,0,0,0,0,0,0,0,0,15,5,0,0,0,30,0,5,5,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
./objects//2mm.pgo.merged.ll,init_array,vector.ph13,13,901,450,30074100000000,0,0,0,0,901,901,901,450,0,0,0,0,0,0,0,0,901,901,0,0,0,901,0,901,450,0,901,901,1802,901,0,0,901,901,1802,0,0,0,0,0,0,901,0
./objects//2mm.pgo.merged.ll,init_array,vector.body16,14,18079900,269849,18014400000000000,0,269849,0,0,10524100,5936690,6206540,1079400,0,269849,0,0,0,1619100,0,809548,10524100,5936690,0,0,0,18079900,0,6206540,1079400,0,6206540,6206540,12413080,6206540,0,0,6206540,6206540,12413080,0,0,0,1619100,809548,0,6206540,0
./objects//2mm.pgo.merged.ll,init_array,for.inc56,15,1802,450,30074100000000,0,0,0,0,1802,2252,1802,1352,0,450,0,0,0,0,0,1352,1802,2252,0,0,0,1802,0,1802,1352,0,1802,1802,3604,1802,0,0,1802,1802,3604,0,0,0,0,1352,0,1802,0
./objects//2mm.pgo.merged.ll,init_array,vector.ph24.preheader,16,24,1,66757200000,4,0,0,0,12,4,4,4,0,0,0,0,0,0,0,0,12,4,0,0,0,24,0,4,4,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,0,4,0
./objects//2mm.pgo.merged.ll,init_array,vector.ph24,17,801,400,26736300000000,0,0,0,0,801,801,801,400,0,0,0,0,0,0,0,0,801,801,0,0,0,801,0,801,400,0,801,801,1602,801,0,0,801,801,1602,0,0,0,0,0,0,801,0
./objects//2mm.pgo.merged.ll,init_array,vector.body27,18,15833400,239899,16015000000000000,0,239899,0,0,8636380,5037890,5277790,959598,0,239899,0,0,0,1439400,0,719698,8636380,5037890,0,0,0,15833400,0,5277790,959598,0,5277790,5277790,10555580,5277790,0,0,5277790,5277790,10555580,0,0,0,1439400,719698,0,5277790,0
./objects//2mm.pgo.merged.ll,init_array,for.inc80,19,1602,400,26736300000000,0,0,0,0,1602,2002,1602,1202,0,400,0,0,0,0,0,1202,1602,2002,0,0,0,1602,0,1602,1202,0,1602,1602,3204,1602,0,0,1602,1602,3204,0,0,0,0,1202,0,1602,0
./objects//2mm.pgo.merged.ll,init_array,for.end82,20,6,1,66757200000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//2mm.pgo.merged.ll,kernel_2mm,entry,21,15,1,83399900,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,15,0,3,0,0,3,3,6,3,0,0,3,3,6,0,0,0,0,0,0,3,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.cond1.preheader,22,1602,400,33401700000,0,0,0,0,1202,1602,801,801,0,0,0,0,0,400,0,801,1202,1602,0,0,0,1602,0,801,801,0,801,801,1602,801,0,0,801,801,1602,0,0,0,400,801,0,801,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.body3,23,720001,360001,30024000000000,0,360001,0,0,2160000,360001,720001,720001,0,0,0,0,0,0,0,360001,2160000,360001,0,0,0,720001,0,720001,720001,0,720001,720001,1440002,720001,0,0,720001,720001,1440002,0,0,0,0,360001,0,720001,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.body8,24,11088000000,198000000,16513200000000000,792001000,396001000,0,0,7920010000,2574000000,2772000000,2574000000,0,198000000,0,0,0,792001000,1188000000,1782000000,7920010000,2574000000,0,0,0,11088000000,0,2772000000,2574000000,0,2772000000,2772000000,5544000000,2772000000,0,0,2772000000,2772000000,5544000000,0,0,0,792001000,1782000000,1188000000,2772000000,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.inc22,25,1440000,360001,30024000000000,0,0,0,0,1440000,1800000,1440000,1080000,0,360001,0,0,0,0,0,1080000,1440000,1800000,0,0,0,1440000,0,1440000,1080000,0,1440000,1440000,2880000,1440000,0,0,1440000,1440000,2880000,0,0,0,0,1080000,0,1440000,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.inc25,26,1602,400,33401700000,0,0,0,0,1602,2002,1602,1202,0,400,0,0,0,0,0,1202,1602,2002,0,0,0,1602,0,1602,1202,0,1602,1602,3204,1602,0,0,1602,1602,3204,0,0,0,0,1202,0,1602,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.cond31.preheader.preheader,27,0,1,83399900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.cond31.preheader,28,1602,400,33401700000,0,0,0,0,1202,1602,801,801,0,0,0,0,0,400,0,801,1202,1602,0,0,0,1602,0,801,801,0,801,801,1602,801,0,0,801,801,1602,0,0,0,400,801,0,801,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.body33,29,6240010,480000,40032000000000,480000,480000,0,0,6240010,1440000,1920000,1920000,0,0,0,0,0,480000,480000,960001,6240010,1440000,0,0,0,6240010,0,1920000,1920000,0,1920000,1920000,3840000,1920000,0,0,1920000,1920000,3840000,0,0,0,480000,960001,480000,1920000,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.body41,30,9936010000,216000000,18014400000000000,864001000,432000000,0,0,7344010000,2376000000,2592000000,2376000000,0,216000000,0,0,0,432000000,864001000,1512000000,7344010000,2376000000,0,0,0,9936010000,0,2592000000,2376000000,0,2592000000,2592000000,5184000000,2592000000,0,0,2592000000,2592000000,5184000000,0,0,0,432000000,1512000000,864001000,2592000000,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.inc58,31,1920000,480000,40032000000000,0,0,0,0,1920000,2400000,1920000,1440000,0,480000,0,0,0,0,0,1440000,1920000,2400000,0,0,0,1920000,0,1920000,1440000,0,1920000,1920000,3840000,1920000,0,0,1920000,1920000,3840000,0,0,0,0,1440000,0,1920000,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.inc61,32,1602,400,33401700000,0,0,0,0,1602,2002,1602,1202,0,400,0,0,0,0,0,1202,1602,2002,0,0,0,1602,0,1602,1202,0,1602,1602,3204,1602,0,0,1602,1602,3204,0,0,0,0,1202,0,1602,0
./objects//2mm.pgo.merged.ll,kernel_2mm,for.end63,33,24,1,83399900,0,0,0,0,3,6,4,0,0,0,0,0,1,0,0,0,3,6,0,0,0,24,0,4,0,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,0,4,0
./objects//2mm.pgo.merged.ll,print_array,entry,34,60,1,12338900000000,3,0,0,0,35,16,12,3,0,0,0,2,2,0,0,0,35,16,0,0,0,60,0,12,3,0,12,12,24,12,0,0,12,12,24,0,0,0,0,0,0,12,0
./objects//2mm.pgo.merged.ll,print_array,for.cond2.preheader,35,0,497,6132620000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//2mm.pgo.merged.ll,print_array,for.body4,36,13140,1460,18014400000000000,0,0,0,0,18980,14600,10220,8760,0,1460,0,0,0,1460,0,7300,18980,14600,0,0,0,13140,0,10220,8760,0,10220,10220,20440,10220,0,0,10220,10220,20440,0,0,0,1460,7300,0,10220,0
./objects//2mm.pgo.merged.ll,print_array,if.then,37,11680,730,9007200000000000,1460,0,0,0,7300,4380,2920,2190,0,0,0,730,730,0,0,0,7300,4380,0,0,0,11680,0,2920,2190,0,2920,2920,5840,2920,0,0,2920,2920,5840,0,0,0,0,0,0,2920,0
./objects//2mm.pgo.merged.ll,print_array,if.end,38,37959,1460,18014400000000000,4380,0,0,0,27739,17520,13140,10220,0,1460,0,1460,1460,0,0,4380,27739,17520,0,0,0,37959,0,13140,10220,0,13140,13140,26280,13140,0,0,13140,13140,26280,0,0,0,0,4380,0,13140,0
./objects//2mm.pgo.merged.ll,print_array,for.inc10,39,2982,497,6132620000000000,0,0,0,0,3976,5467,2982,2485,0,497,0,0,0,0,0,2485,3976,5467,0,0,0,2982,0,2982,2485,0,2982,2982,5964,2982,0,0,2982,2982,5964,0,0,0,0,2485,0,2982,0
./objects//2mm.pgo.merged.ll,print_array,for.end12,40,58,1,12338900000000,3,0,0,0,28,20,12,4,0,0,0,1,1,0,0,1,28,20,0,0,0,58,0,12,4,0,12,12,24,12,0,0,12,12,24,0,0,0,0,1,0,12,0
./objects//2mm.pgo.merged.ll,polybench_flush_cache,entry,41,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//2mm.pgo.merged.ll,polybench_prepare_instruments,entry,42,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//2mm.pgo.merged.ll,polybench_timer_start,entry,43,7,1,18014400000000000,0,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//2mm.pgo.merged.ll,polybench_timer_stop,entry,44,7,1,18014400000000000,0,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//2mm.pgo.merged.ll,polybench_timer_print,entry,45,17,1,18014400000000000,2,0,0,0,13,3,4,3,0,0,0,0,0,0,1,1,13,3,0,0,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,1,1,4,0
./objects//2mm.pgo.merged.ll,polybench_free_data,entry,46,1,1,18014400000000000,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//2mm.pgo.merged.ll,polybench_alloc_data,entry,47,5,1,18014400000000000,0,0,0,0,6,3,3,2,0,0,0,0,0,1,0,1,6,3,0,0,0,5,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,1,1,0,3,0
./objects//2mm.pgo.merged.ll,xmalloc,entry,48,20,1,18014400000000000,1,1,0,0,20,9,8,5,0,1,0,1,1,0,0,3,20,9,0,0,0,20,0,8,5,0,8,8,16,8,0,0,8,8,16,0,0,0,0,3,0,8,0
./objects//2mm.pgo.merged.ll,xmalloc,entry,49,2,1,15624700000000000,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,1,3,1,0,0,0,2,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,1,0,2,0
./objects//2mm.pgo.merged.ll,xmalloc,if.end,50,13,1,13235100000000000,0,0,0,0,3,4,3,1,0,0,0,0,1,0,0,1,3,4,0,0,0,13,0,3,1,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//2mm.pgo.merged.ll,xmalloc,if.then,51,21,1,4779330000000000,2,0,0,0,15,8,5,3,0,0,0,2,2,0,0,0,15,8,0,0,0,21,0,5,3,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
