module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//durbin.pgo.merged.ll,kernel_durbin,for.body6.epil,13,12000,500,36312500000000,1000,0,0,0,8000,4000,3500,3000,0,500,0,0,0,500,1000,0,8000,4000,0,0,0,12000,0,3500,3000,0,3500,3500,7000,3500,0,0,3500,3500,7000,0,0,0,500,0,1000,3500,0
./objects//durbin.pgo.merged.ll,kernel_durbin,for.end,14,67000,1000,72625000000000,4000,3000,0,0,41000,9000,13000,11000,0,1000,0,0,0,3000,5000,0,41000,9000,0,0,0,67000,0,13000,11000,0,13000,13000,26000,13000,0,0,13000,13000,26000,0,0,0,3000,0,5000,13000,0
./objects//durbin.pgo.merged.ll,kernel_durbin,,15,8,8,567383000000,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,8,8,16,8,0,0,8,8,16,0,0,0,0,0,0,8,0
./objects//durbin.pgo.merged.ll,kernel_durbin,vector.ph,16,2977,992,72057600000000,0,0,0,0,3969,3969,2977,1984,0,0,0,0,0,0,0,0,3969,3969,0,0,0,2977,0,2977,1984,0,2977,2977,5954,2977,0,0,2977,2977,5954,0,0,0,0,0,0,2977,0
./objects//durbin.pgo.merged.ll,kernel_durbin,vector.body,17,11906200,248047,18014400000000000,992187,496094,0,0,10169900,3720700,3968750,3224610,0,248047,0,0,0,496094,0,0,10169900,3720700,0,0,0,11906200,0,3968750,3224610,0,3968750,3968750,7937500,3968750,0,0,3968750,3968750,7937500,0,0,0,496094,0,0,3968750,0
./objects//durbin.pgo.merged.ll,kernel_durbin,middle.block,18,1984,992,72057600000000,0,0,0,0,2977,992,1984,992,0,992,0,0,0,0,0,0,2977,992,0,0,0,1984,0,1984,992,0,1984,1984,3968,1984,0,0,1984,1984,3968,0,0,0,0,0,0,1984,0
./objects//durbin.pgo.merged.ll,kernel_durbin,for.body17.preheader,19,1504,752,54610600000000,0,0,0,0,3760,2256,1504,752,0,0,0,0,0,0,0,0,3760,2256,0,0,0,1504,0,1504,752,0,1504,1504,3008,1504,0,0,1504,1504,3008,0,0,0,0,0,0,1504,0
./objects//durbin.pgo.merged.ll,kernel_durbin,for.body17,20,37598,1504,109221000000000,3008,1504,0,0,30078,12031,12031,10527,0,1504,0,0,0,1504,3008,0,30078,12031,0,0,0,37598,0,12031,10527,0,12031,12031,24062,12031,0,0,12031,12031,24062,0,0,0,1504,0,3008,12031,0
./objects//durbin.pgo.merged.ll,kernel_durbin,for.body32.preheader,21,42000,1000,72625000000000,5000,2000,0,0,40000,19000,16000,12000,0,1000,0,1000,1000,0,0,0,40000,19000,0,0,0,42000,0,16000,12000,0,16000,16000,32000,16000,0,0,16000,16000,32000,0,0,0,0,0,0,16000,0
./objects//durbin.pgo.merged.ll,kernel_durbin,for.end44,22,43,1,72625000000,0,0,0,0,7,14,8,1,0,0,0,0,1,0,0,0,7,14,0,0,0,43,0,8,1,0,8,8,16,8,0,0,8,8,16,0,0,0,0,0,0,8,0
./objects//durbin.pgo.merged.ll,print_array,entry,23,51,1,562942000000000,3,0,0,0,31,15,11,4,0,0,0,2,2,0,0,0,31,15,0,0,0,51,0,11,4,0,11,11,22,11,0,0,11,11,22,0,0,0,0,0,0,11,0
./objects//durbin.pgo.merged.ll,print_array,for.body,24,288,32,18014400000000000,0,0,0,0,416,448,224,160,0,32,0,0,0,32,0,0,416,448,0,0,0,288,0,224,160,0,224,224,448,224,0,0,224,224,448,0,0,0,32,0,0,224,0
./objects//durbin.pgo.merged.ll,print_array,if.then,25,176,16,9007200000000000,16,0,0,0,112,80,48,32,0,0,0,16,16,0,0,0,112,80,0,0,0,176,0,48,32,0,48,48,96,48,0,0,48,48,96,0,0,0,0,0,0,48,0
./objects//durbin.pgo.merged.ll,print_array,if.end,26,672,32,18014400000000000,64,0,0,0,512,384,256,192,0,32,0,32,32,0,0,0,512,384,0,0,0,672,0,256,192,0,256,256,512,256,0,0,256,256,512,0,0,0,0,0,0,256,0
./objects//durbin.pgo.merged.ll,print_array,for.end,27,46,1,562942000000000,2,0,0,0,23,15,9,2,0,0,0,1,1,0,0,0,23,15,0,0,0,46,0,9,2,0,9,9,18,9,0,0,9,9,18,0,0,0,0,0,0,9,0
./objects//durbin.pgo.merged.ll,polybench_flush_cache,entry,28,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//durbin.pgo.merged.ll,polybench_prepare_instruments,entry,29,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//durbin.pgo.merged.ll,polybench_timer_start,entry,30,7,1,18014400000000000,0,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//durbin.pgo.merged.ll,polybench_timer_stop,entry,31,7,1,18014400000000000,0,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//durbin.pgo.merged.ll,polybench_timer_print,entry,32,17,1,18014400000000000,2,0,0,0,13,3,4,3,0,0,0,0,0,0,1,0,13,3,0,0,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,1,4,0
./objects//durbin.pgo.merged.ll,polybench_free_data,entry,33,1,1,18014400000000000,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//durbin.pgo.merged.ll,polybench_alloc_data,entry,34,23,1,18014400000000000,1,1,0,0,20,10,9,6,0,1,0,1,1,1,0,0,20,10,0,0,0,23,0,9,6,0,9,9,18,9,0,0,9,9,18,0,0,0,1,0,0,9,0
./objects//durbin.pgo.merged.ll,polybench_alloc_data,entry,35,2,1,14073700000000000,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//durbin.pgo.merged.ll,polybench_alloc_data,xmalloc.exit,36,12,1,10133100000000000,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,12,0,2,0,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//durbin.pgo.merged.ll,polybench_alloc_data,if.then.i,37,21,1,7881300000000000,2,0,0,0,15,8,5,3,0,0,0,2,2,0,0,0,15,8,0,0,0,21,0,5,3,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
