cycle_count,instr_count,int_instr_count,float_instr_count,branch_instr_count,loads,stores,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,function_calls,context_switches,mul_access,fp_access,ialu_access,path_index,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes,module_name,function_name,block_name,is_entry,is_exit,writes,reads,global_freq,freq,loadstore_instr,block_id
3500,2000,750,0,125,0,500,4125,1500,0,0,0,0,0,0,0,10,0,3500,0,2000,750,0,2000,2000,4000,2000,0,0,2000,2000,4000,0,0,0,0,0,0,2000,0,./objects//durbin.pgo.merged.ll,main,vector.body,True,False,1500,4125,18014400000000000,125,0,1
21,5,3,0,0,2,0,15,8,0,0,2,2,0,0,0,11,0,21,0,5,3,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0,./objects//durbin.pgo.merged.ll,polybench_alloc_data,if.then.i,True,False,8,15,7881299000000000,1,0,37
12,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,12,0,12,0,2,0,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//durbin.pgo.merged.ll,polybench_alloc_data,xmalloc.exit,True,False,2,2,10133100000000000,1,0,36
2,2,1,0,1,0,0,3,1,0,0,0,0,0,0,0,13,0,2,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//durbin.pgo.merged.ll,polybench_alloc_data,entry,True,False,1,3,14073750000000000,1,0,35
23,9,6,0,1,1,1,20,10,0,0,1,1,1,0,0,14,0,23,0,9,6,0,9,9,18,9,0,0,9,9,18,0,0,0,1,0,0,9,0,./objects//durbin.pgo.merged.ll,polybench_alloc_data,entry,True,False,10,20,18014400000000000,1,0,34
73,15,8,0,0,6,0,36,19,0,0,2,2,0,0,0,15,0,73,0,15,8,0,15,15,30,15,0,0,15,15,30,0,0,0,0,0,0,15,0,./objects//durbin.pgo.merged.ll,main,entry,False,False,19,36,144115200000000,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//durbin.pgo.merged.ll,polybench_flush_cache,entry,False,False,0,0,18014400000000000,1,0,28
6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//durbin.pgo.merged.ll,polybench_prepare_instruments,entry,False,False,0,0,18014400000000000,1,0,29
7,2,1,0,0,0,1,3,0,0,0,0,1,0,0,0,18,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//durbin.pgo.merged.ll,polybench_timer_start,entry,False,False,0,3,18014400000000000,1,0,30
7,2,1,0,0,0,1,3,0,0,0,0,1,0,0,0,19,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//durbin.pgo.merged.ll,polybench_timer_stop,entry,False,False,0,3,18014400000000000,1,0,31
17,4,3,0,0,2,0,13,3,0,0,0,0,0,1,0,20,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,1,4,0,./objects//durbin.pgo.merged.ll,polybench_timer_print,entry,False,False,3,13,18014400000000000,1,0,32
1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,1,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//durbin.pgo.merged.ll,polybench_free_data,entry,False,False,0,3,18014400000000000,1,0,33
