cycle_count,instr_count,int_instr_count,float_instr_count,branch_instr_count,loads,stores,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,function_calls,context_switches,mul_access,fp_access,ialu_access,path_index,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes,module_name,function_name,block_name,is_entry,is_exit,writes,reads,global_freq,freq,loadstore_instr,block_id
37452725,7494748,4995499,0,500250,0,998499,17480744,6497250,0,0,0,0,1996999,0,0,10,0,37452725,0,7494748,4995499,0,7494748,7494748,14989496,7494748,0,0,7494748,7494748,14989496,0,0,0,1996999,0,0,7494748,0,./objects//seidel-2d.pgo.merged.ll,main,vector.ph,True,False,2001,3002,36101000000000,1000,0,1
21,5,3,0,0,2,0,15,8,0,0,2,2,0,0,0,11,0,21,0,5,3,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0,./objects//seidel-2d.pgo.merged.ll,xmalloc,if.then,True,False,8,15,10008000000000000,1,0,32
13,3,1,0,0,0,0,3,4,0,0,0,1,0,0,0,12,0,13,0,3,1,0,3,3,6,3,0,0,3,3,6,0,0,0,0,0,0,3,0,./objects//seidel-2d.pgo.merged.ll,xmalloc,if.end,True,False,4,3,8006399000000000,1,0,31
2,2,1,0,1,0,0,3,1,0,0,0,0,0,0,0,13,0,2,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//seidel-2d.pgo.merged.ll,xmalloc,entry,True,False,1,3,13010400000000000,1,0,30
20,8,4,0,1,1,1,20,9,0,0,1,1,0,0,0,14,0,20,0,8,4,0,8,8,16,8,0,0,8,8,16,0,0,0,0,0,0,8,0,./objects//seidel-2d.pgo.merged.ll,xmalloc,entry,True,False,9,20,18014400000000000,1,0,29
5,3,2,0,0,0,0,6,3,0,0,0,0,1,0,0,15,0,5,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,1,0,0,3,0,./objects//seidel-2d.pgo.merged.ll,polybench_alloc_data,entry,True,False,3,6,18014400000000000,1,0,28
51,10,6,0,0,5,0,25,12,0,0,1,1,0,0,0,16,0,51,0,10,6,0,10,10,20,10,0,0,10,10,20,0,0,0,0,0,0,10,0,./objects//seidel-2d.pgo.merged.ll,main,entry,False,False,12,25,36082950000,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//seidel-2d.pgo.merged.ll,polybench_flush_cache,entry,False,False,0,0,18014400000000000,1,0,22
6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//seidel-2d.pgo.merged.ll,polybench_prepare_instruments,entry,False,False,0,0,18014400000000000,1,0,23
7,2,1,0,0,0,1,3,0,0,0,0,1,0,0,0,19,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//seidel-2d.pgo.merged.ll,polybench_timer_start,entry,False,False,0,3,18014400000000000,1,0,24
7,2,1,0,0,0,1,3,0,0,0,0,1,0,0,0,20,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//seidel-2d.pgo.merged.ll,polybench_timer_stop,entry,False,False,0,3,18014400000000000,1,0,25
17,4,3,0,0,2,0,13,3,0,0,0,0,0,1,0,21,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,1,4,0,./objects//seidel-2d.pgo.merged.ll,polybench_timer_print,entry,False,False,3,13,18014400000000000,1,0,26
1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,1,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//seidel-2d.pgo.merged.ll,polybench_free_data,entry,False,False,0,3,18014400000000000,1,0,27
