cycle_count,instr_count,int_instr_count,float_instr_count,branch_instr_count,loads,stores,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,function_calls,context_switches,mul_access,fp_access,ialu_access,path_index,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes,module_name,function_name,block_name,is_entry,is_exit,writes,reads,global_freq,freq,loadstore_instr,block_id
6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//3mm.pgo.merged.ll,init_array,for.end87,True,False,0,0,54642980000,1,0,20
21762123,7256442,1321100,0,330274,0,329674,12201563,6927368,0,0,0,0,1978047,0,0,12,0,21762123,0,7256442,1321100,0,7256442,7256442,14512884,7256442,0,0,7256442,7256442,14512884,0,0,0,1978047,0,0,7256442,0,./objects//3mm.pgo.merged.ll,init_array,vector.ph24,True,False,1201,1201,32813110000000,600,0,17
24,4,4,0,0,4,0,12,4,0,0,0,0,0,0,0,13,0,24,0,4,4,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,0,4,0,./objects//3mm.pgo.merged.ll,init_array,vector.ph24.preheader,True,False,4,12,54642980000,1,0,16
18082623,6209241,1081200,0,270300,0,269850,10256983,5939842,0,0,0,0,1619097,0,0,14,0,18082623,0,6209241,1081200,0,6209241,6209241,12418482,6209241,0,0,6209241,6209241,12418482,0,0,0,1619097,0,0,6209241,0,./objects//3mm.pgo.merged.ll,init_array,vector.ph13,True,False,901,901,24616670000000,450,0,13
30,5,5,0,0,5,0,15,5,0,0,0,0,0,0,0,15,0,30,0,5,5,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0,./objects//3mm.pgo.merged.ll,init_array,vector.ph13.preheader,True,False,5,15,54642980000,1,0,12
15059543,5171666,900900,0,225224,0,224724,8767258,4947442,0,0,0,0,1348347,0,0,16,0,15059543,0,5171666,900900,0,5171666,5171666,10343332,5171666,0,0,5171666,5171666,10343332,0,0,0,1348347,0,0,5171666,0,./objects//3mm.pgo.merged.ll,init_array,vector.ph2,True,False,1001,1001,27348810000000,500,0,9
30,5,5,0,0,5,0,15,5,0,0,0,0,0,0,0,17,0,30,0,5,5,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0,./objects//3mm.pgo.merged.ll,init_array,vector.ph2.preheader,True,False,5,15,54642980000,1,0,8
12792773,3999393,801000,0,200250,0,199850,6797286,3799944,0,0,0,0,1199097,0,0,18,0,12792773,0,3999393,801000,0,3999393,3999393,7998786,3999393,0,0,3999393,3999393,7998786,0,0,0,1199097,0,0,3999393,0,./objects//3mm.pgo.merged.ll,init_array,vector.ph,True,False,801,801,21884510000000,400,0,5
30,5,5,0,0,5,0,15,5,0,0,0,0,0,0,0,19,0,30,0,5,5,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0,./objects//3mm.pgo.merged.ll,init_array,entry,True,False,5,15,54642980000,1,0,4
36,6,0,0,0,0,0,5,10,0,0,0,1,0,0,0,20,0,36,0,6,0,0,6,6,12,6,0,0,6,6,12,0,0,0,0,0,0,6,0,./objects//3mm.pgo.merged.ll,kernel_3mm,for.end94,True,False,10,5,60654460,1,0,39
9110652207,2378644406,2179764004,0,198440600,792000800,396440400,6736409809,2180645606,0,0,0,0,396000800,792000800,0,21,0,9110652207,0,2378644406,2179764004,0,2378644406,2378644406,4757288812,2378644406,0,0,2378644406,2378644406,4757288812,0,0,0,396000800,0,792000800,2378644406,0,./objects//3mm.pgo.merged.ll,kernel_3mm,for.cond64.preheader,True,False,1602,1202,24292110000,400,0,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./objects//3mm.pgo.merged.ll,kernel_3mm,for.cond64.preheader.preheader,True,False,0,0,60654460,1,0,33
13664993607,3566976706,3268986256,0,297495851,1188001000,594495701,10102963159,3269978058,0,0,0,0,594001150,1188001000,0,23,0,13664993607,0,3566976706,3268986256,0,3566976706,3566976706,7133953412,3566976706,0,0,3566976706,3566976706,7133953412,0,0,0,594001150,0,1188001000,3566976706,0,./objects//3mm.pgo.merged.ll,kernel_3mm,for.cond30.preheader,True,False,1802,1352,27324840000,450,0,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./objects//3mm.pgo.merged.ll,kernel_3mm,for.cond30.preheader.preheader,True,False,0,0,60654460,1,0,27
8282175207,2162165406,1981445005,0,180360700,720001100,360360500,6123611809,1982166607,0,0,0,0,360000900,720001100,0,25,0,8282175207,0,2162165406,1981445005,0,2162165406,2162165406,4324330812,2162165406,0,0,2162165406,2162165406,4324330812,0,0,0,360000900,0,720001100,2162165406,0,./objects//3mm.pgo.merged.ll,kernel_3mm,for.cond1.preheader,True,False,1602,1202,24292110000,400,0,22
30,6,1,0,0,1,0,13,6,0,0,0,0,0,0,0,26,0,30,0,6,1,0,6,6,12,6,0,0,6,6,12,0,0,0,0,0,0,6,0,./objects//3mm.pgo.merged.ll,kernel_3mm,entry,True,False,6,13,60654460,1,0,21
100,31,15,0,1,2,5,82,42,0,0,9,9,0,0,0,27,0,100,0,31,15,0,31,31,62,31,0,0,31,31,62,0,0,0,0,0,0,31,0,./objects//3mm.pgo.merged.ll,main,entry,False,False,42,82,18014400000000000,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//3mm.pgo.merged.ll,polybench_flush_cache,entry,False,False,0,0,18014400000000000,1,0,47
6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//3mm.pgo.merged.ll,polybench_prepare_instruments,entry,False,False,0,0,18014400000000000,1,0,48
7,2,1,0,0,0,1,3,0,0,0,0,1,0,0,0,30,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//3mm.pgo.merged.ll,polybench_timer_start,entry,False,False,0,3,18014400000000000,1,0,49
7,2,1,0,0,0,1,3,0,0,0,0,1,0,0,0,31,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0,./objects//3mm.pgo.merged.ll,polybench_timer_stop,entry,False,False,0,3,18014400000000000,1,0,50
17,4,3,0,0,2,0,13,3,0,0,0,0,0,1,0,32,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,1,4,0,./objects//3mm.pgo.merged.ll,polybench_timer_print,entry,False,False,3,13,18014400000000000,1,0,51
1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,0,1,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,./objects//3mm.pgo.merged.ll,polybench_free_data,entry,False,False,0,3,18014400000000000,1,0,52
