module_name,function_name,block_name,block_id,cycle_count,freq,global_freq,loads,stores,spills,reloads,reads,writes,instr_count,int_instr_count,float_instr_count,branch_instr_count,load_store_instr_count,function_calls,context_switches,mul_access,fp_access,ialu_access,int_regfile_reads,int_regfile_writes,float_regfile_reads,float_regfile_writes,idle_cycles,busy_cycles,branch_mispredictions,committed_instr,committed_int_instr,committed_float_instr,rob_reads,rob_writes,rename_reads,rename_writes,fp_rename_reads,fp_rename_writes,inst_window_writes,inst_window_reads,inst_window_wakeup_accesses,fp_inst_window_reads,fp_inst_window_writes,fp_inst_window_wakeup_accesses,cdb_mul_accesses,cdb_alu_accesses,cdb_fp_accesses,btb_reads,btb_writes
./objects//gemm.pgo.merged.ll,init_array,vector.body5,10,23984000,299799,16381900000000000,0,299799,0,0,14090600,8094580,8394380,1199200,0,299799,0,0,0,2398400,0,899398,14090600,8094580,0,0,0,23984000,0,8394380,1199200,0,8394380,8394380,16788760,8394380,0,0,8394380,8394380,16788760,0,0,0,2398400,899398,0,8394380,0
./objects//gemm.pgo.merged.ll,init_array,for.inc31,11,2002,500,27348800000000,0,0,0,0,2002,2502,2002,1502,0,500,0,0,0,0,0,1502,2002,2502,0,0,0,2002,0,2002,1502,0,2002,2002,4004,2002,0,0,2002,2002,4004,0,0,0,0,1502,0,2002,0
./objects//gemm.pgo.merged.ll,init_array,vector.ph13.preheader,12,24,1,54643000000,4,0,0,0,12,4,4,4,0,0,0,0,0,0,0,0,12,4,0,0,0,24,0,4,4,0,4,4,8,4,0,0,4,4,8,0,0,0,0,0,0,4,0
./objects//gemm.pgo.merged.ll,init_array,vector.ph13,13,1201,600,32813100000000,0,0,0,0,1201,1201,1201,600,0,0,0,0,0,0,0,0,1201,1201,0,0,0,1201,0,1201,600,0,1201,1201,2402,1201,0,0,1201,1201,2402,0,0,0,0,0,0,1201,0
./objects//gemm.pgo.merged.ll,init_array,vector.body16,14,21758500,329675,18014400000000000,0,329675,0,0,11868300,6923160,7252840,1318700,0,329675,0,0,0,1978050,0,989024,11868300,6923160,0,0,0,21758500,0,7252840,1318700,0,7252840,7252840,14505680,7252840,0,0,7252840,7252840,14505680,0,0,0,1978050,989024,0,7252840,0
./objects//gemm.pgo.merged.ll,init_array,for.inc55,15,2402,600,32813100000000,0,0,0,0,2402,3002,2402,1802,0,600,0,0,0,0,0,1802,2402,3002,0,0,0,2402,0,2402,1802,0,2402,2402,4804,2402,0,0,2402,2402,4804,0,0,0,0,1802,0,2402,0
./objects//gemm.pgo.merged.ll,init_array,for.end57,16,6,1,54643000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//gemm.pgo.merged.ll,kernel_gemm,entry,17,35,1,110038000,0,0,0,0,25,11,11,3,0,0,0,0,0,0,0,3,25,11,0,0,0,35,0,11,3,0,11,11,22,11,0,0,11,11,22,0,0,0,0,3,0,11,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.cond1.preheader,18,5005,500,55073900000,0,0,0,0,6006,5005,3003,3003,0,0,0,0,0,1001,0,3003,6006,5005,0,0,0,5005,0,3003,3003,0,3003,3003,6006,3003,0,0,3003,3003,6006,0,0,0,1001,3003,0,3003,0
./objects//gemm.pgo.merged.ll,kernel_gemm,vector.body17,19,3565560,137137,15090200000000,274274,274274,0,0,3017010,685685,1097100,959959,0,137137,0,0,0,274274,0,411411,3017010,685685,0,0,0,3565560,0,1097100,959959,0,1097100,1097100,2194200,1097100,0,0,1097100,1097100,2194200,0,0,0,274274,411411,0,1097100,0
./objects//gemm.pgo.merged.ll,kernel_gemm,vector.body17.1,20,3552550,136636,15035200000000,273273,273273,0,0,2869370,819819,1093090,956455,0,136636,0,0,0,273273,0,409909,2869370,819819,0,0,0,3552550,0,1093090,956455,0,1093090,1093090,2186180,1093090,0,0,1093090,1093090,2186180,0,0,0,273273,409909,0,1093090,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.cond9.preheader.preheader,21,5506,500,55073900000,0,0,0,0,9009,7007,5506,5506,0,0,0,0,0,0,0,3504,9009,7007,0,0,0,5506,0,5506,5506,0,5506,5506,11012,5506,0,0,5506,5506,11012,0,0,0,0,3504,0,5506,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.cond9.preheader,22,1800000,600000,66022700000000,0,0,0,0,3600000,1200000,1800000,1200000,0,600000,0,0,0,0,0,1200000,3600000,1200000,0,0,0,1800000,0,1800000,1200000,0,1800000,1800000,3600000,1800000,0,0,1800000,1800000,3600000,0,0,0,0,1200000,0,1800000,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.body11.preheader,23,0,4688,515802000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.body11,24,637500,9375,1031600000000,56250,18750,0,0,403125,103125,131250,112500,0,18750,0,0,0,37500,56250,75000,403125,103125,0,0,0,637500,0,131250,112500,0,131250,131250,262500,131250,0,0,131250,131250,262500,0,0,0,37500,75000,56250,131250,0
./objects//gemm.pgo.merged.ll,kernel_gemm,vector.ph,25,7143750,595313,65506900000000,595313,0,0,0,4762500,1785940,1785940,1190630,0,0,0,0,0,595313,0,595313,4762500,1785940,0,0,0,7143750,0,1785940,1190630,0,1785940,1785940,3571880,1785940,0,0,1785940,1785940,3571880,0,0,0,595313,595313,0,1785940,0
./objects//gemm.pgo.merged.ll,kernel_gemm,vector.body,26,7367000000,163711000,18014400000000000,654844000,327422000,0,0,5729890000,1800820000,2128240000,1964530000,0,163711000,0,0,0,327422000,0,982266000,5729890000,1800820000,0,0,0,7367000000,0,2128240000,1964530000,0,2128240000,2128240000,4256480000,2128240000,0,0,2128240000,2128240000,4256480000,0,0,0,327422000,982266000,0,2128240000,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.inc29,27,2400000,600000,66022700000000,0,0,0,0,2400000,3000000,2400000,1800000,0,600000,0,0,0,0,0,1800000,2400000,3000000,0,0,0,2400000,0,2400000,1800000,0,2400000,2400000,4800000,2400000,0,0,2400000,2400000,4800000,0,0,0,0,1800000,0,2400000,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.inc32,28,2002,500,55073900000,0,0,0,0,2002,2502,2002,1502,0,500,0,0,0,0,0,1502,2002,2502,0,0,0,2002,0,2002,1502,0,2002,2002,4004,2002,0,0,2002,2002,4004,0,0,0,0,1502,0,2002,0
./objects//gemm.pgo.merged.ll,kernel_gemm,for.end34,29,42,1,110038000,0,0,0,0,6,12,7,0,0,0,0,0,1,0,0,0,6,12,0,0,0,42,0,7,0,0,7,7,14,7,0,0,7,7,14,0,0,0,0,0,0,7,0
./objects//gemm.pgo.merged.ll,print_array,entry,30,60,1,12338900000000,3,0,0,0,35,16,12,3,0,0,0,2,2,0,0,0,35,16,0,0,0,60,0,12,3,0,12,12,24,12,0,0,12,12,24,0,0,0,0,0,0,12,0
./objects//gemm.pgo.merged.ll,print_array,for.cond2.preheader,31,0,497,6132620000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./objects//gemm.pgo.merged.ll,print_array,for.body4,32,13140,1460,18014400000000000,0,0,0,0,18980,14600,10220,8760,0,1460,0,0,0,1460,0,7300,18980,14600,0,0,0,13140,0,10220,8760,0,10220,10220,20440,10220,0,0,10220,10220,20440,0,0,0,1460,7300,0,10220,0
./objects//gemm.pgo.merged.ll,print_array,if.then,33,11680,730,9007200000000000,1460,0,0,0,7300,4380,2920,2190,0,0,0,730,730,0,0,0,7300,4380,0,0,0,11680,0,2920,2190,0,2920,2920,5840,2920,0,0,2920,2920,5840,0,0,0,0,0,0,2920,0
./objects//gemm.pgo.merged.ll,print_array,if.end,34,37959,1460,18014400000000000,4380,0,0,0,27739,17520,13140,10220,0,1460,0,1460,1460,0,0,4380,27739,17520,0,0,0,37959,0,13140,10220,0,13140,13140,26280,13140,0,0,13140,13140,26280,0,0,0,0,4380,0,13140,0
./objects//gemm.pgo.merged.ll,print_array,for.inc10,35,2982,497,6132620000000000,0,0,0,0,3976,5467,2982,2485,0,497,0,0,0,0,0,2485,3976,5467,0,0,0,2982,0,2982,2485,0,2982,2982,5964,2982,0,0,2982,2982,5964,0,0,0,0,2485,0,2982,0
./objects//gemm.pgo.merged.ll,print_array,for.end12,36,58,1,12338900000000,3,0,0,0,28,20,12,4,0,0,0,1,1,0,0,1,28,20,0,0,0,58,0,12,4,0,12,12,24,12,0,0,12,12,24,0,0,0,0,1,0,12,0
./objects//gemm.pgo.merged.ll,polybench_flush_cache,entry,37,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//gemm.pgo.merged.ll,polybench_prepare_instruments,entry,38,6,1,18014400000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//gemm.pgo.merged.ll,polybench_timer_start,entry,39,7,1,18014400000000000,0,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//gemm.pgo.merged.ll,polybench_timer_stop,entry,40,7,1,18014400000000000,0,1,0,0,3,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,0,0,2,0
./objects//gemm.pgo.merged.ll,polybench_timer_print,entry,41,17,1,18014400000000000,2,0,0,0,13,3,4,3,0,0,0,0,0,0,1,1,13,3,0,0,0,17,0,4,3,0,4,4,8,4,0,0,4,4,8,0,0,0,0,1,1,4,0
./objects//gemm.pgo.merged.ll,polybench_free_data,entry,42,1,1,18014400000000000,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0
./objects//gemm.pgo.merged.ll,polybench_alloc_data,entry,43,5,1,18014400000000000,0,0,0,0,6,3,3,2,0,0,0,0,0,1,0,1,6,3,0,0,0,5,0,3,2,0,3,3,6,3,0,0,3,3,6,0,0,0,1,1,0,3,0
./objects//gemm.pgo.merged.ll,xmalloc,entry,44,20,1,18014400000000000,1,1,0,0,20,9,8,5,0,1,0,1,1,0,0,3,20,9,0,0,0,20,0,8,5,0,8,8,16,8,0,0,8,8,16,0,0,0,0,3,0,8,0
./objects//gemm.pgo.merged.ll,xmalloc,entry,45,2,1,14771800000000000,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,1,3,1,0,0,0,2,0,2,1,0,2,2,4,2,0,0,2,2,4,0,0,0,0,1,0,2,0
./objects//gemm.pgo.merged.ll,xmalloc,if.end,46,13,1,11529200000000000,0,0,0,0,3,4,3,1,0,0,0,0,1,0,0,1,3,4,0,0,0,13,0,3,1,0,3,3,6,3,0,0,3,3,6,0,0,0,0,1,0,3,0
./objects//gemm.pgo.merged.ll,xmalloc,if.then,47,21,1,6485180000000000,2,0,0,0,15,8,5,3,0,0,0,2,2,0,0,0,15,8,0,0,0,21,0,5,3,0,5,5,10,5,0,0,5,5,10,0,0,0,0,0,0,5,0
