block_id,temp_mean,temp_max,temp_area_weighted_mean,cycle_count,execution_time,dvs_calling_count,voltage,frequency
75,350.2,350.22,350.2,176,5.866666666666667e-08,16,0.65,3.0
76,350.21,350.24,350.21,672,2.24e-07,32,0.65,3.0
7,350.19,350.22,350.19,2001,6.67e-07,1000,0.65,3.0
8,350.2,350.25,350.2,8,2.6666666666666666e-09,8,0.65,3.0
9,350.2,350.23,350.2,8934,2.978e-06,993,0.65,3.0
10,351.89,352.41,351.93,17372000,0.005790666666666667,496342,0.65,3.0
11,351.91,352.41,351.94,1985,6.403225806451613e-07,993,0.65,3.1
12,350.21,350.28,350.22,504,1.68e-07,504,0.65,3.0
13,350.22,350.29,350.23,40333,1.3444333333333333e-05,1008,0.65,3.0
14,351.92,352.42,351.95,2001,6.45483870967742e-07,1000,0.65,3.1
15,351.93,352.42,351.96,38000,1.2258064516129032e-05,1000,0.65,3.1
16,351.94,352.42,351.97,11006,3.550322580645161e-06,1000,0.65,3.1
56,357.8,359.54,357.87,8004,2.668e-06,1000,0.6,3.0
57,357.82,359.54,357.88,2000,6.666666666666667e-07,1000,0.6,3.0
58,357.84,359.54,357.9,8,2.6666666666666666e-09,8,0.6,3.0
59,357.84,359.54,357.9,992,3.3066666666666666e-07,992,0.6,3.0
60,358.91,361.23,358.99,21332000,0.007110666666666667,496094,0.6,3.0
61,357.86,359.54,357.91,2000,6.666666666666667e-07,1000,0.6,3.0
62,357.87,359.54,357.93,12000,4e-06,500,0.6,3.0
63,357.89,359.54,357.94,5002,1.6673333333333333e-06,1000,0.6,3.0
77,350.22,350.25,350.22,46,1.5333333333333335e-08,1,0.65,3.0
17,351.95,352.42,351.99,13,4.193548387096774e-09,1,0.65,3.1
64,357.91,359.54,357.96,1,3.333333333333333e-10,1,0.6,3.0
18,351.96,352.42,352.0,7004,2.2593548387096774e-06,1000,0.65,3.1
19,353.44,354.28,353.49,14000000,0.004516129032258065,2000000,0.65,3.1
20,,,0.0,0,0.0,15625,0.65,3.1
21,,,0.0,1843750,,31250,0.9,
22,354.82,356.0,354.88,13890600,0.004480838709677419,1984380,0.65,3.1
23,330.2,330.26,330.2,59531300000,19.20364516129032,992188000,0.65,3.1
24,,,0.0,8000010,,2000000,0.9,
25,,,0.0,4002,,1000,0.9,
84,350.16,350.18,350.16,5,1.6666666666666667e-09,1,0.65,3.0
65,357.92,359.54,357.97,8004,2.668e-06,1000,0.6,3.0
66,357.94,359.54,357.99,2000,6.666666666666667e-07,1000,0.6,3.0
67,357.96,359.54,358.0,992,3.3066666666666666e-07,992,0.6,3.0
68,357.96,359.54,358.0,195,6.5e-08,8,0.6,3.0
69,357.98,359.54,358.02,2000,6.666666666666667e-07,1000,0.6,3.0
70,358.98,361.28,359.06,21332000,0.007110666666666667,496094,0.6,3.0
71,357.99,359.54,358.04,37018,1.2339333333333334e-05,1000,0.6,3.0
26,,,0.0,1,,1,0.9,
85,350.17,350.19,350.17,20,6.666666666666667e-09,1,0.65,3.0
72,358.01,359.54,358.05,30,1e-08,1,0.6,3.0
32,350.15,350.17,350.15,5002,1.6673333333333333e-06,1000,0.65,3.0
27,,,0.0,2001,,1000,0.9,
28,,,0.0,0,,993,0.9,
29,,,0.0,7909700,,247178,0.9,
30,,,0.0,0,,8,0.9,
31,,,0.0,234,,23,0.9,
86,350.18,350.22,350.18,2,6.666666666666666e-10,1,0.65,3.0
33,350.16,350.18,350.16,38,1.2666666666666666e-08,1,0.65,3.0
88,350.19,350.23,350.19,21,7e-09,1,0.65,3.0
87,350.19,350.23,350.19,13,4.333333333333333e-09,1,0.65,3.0
